AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Mississippi,All,2022-23,44,7.6,10.4,5,46,24,70,670,> 100%
State,Mississippi,All,2022-23,45,9.3,10.7,10,53,15,72,674,> 100%
State,Mississippi,All,2022-23,46,9.6,10.8,6,59,10,73,677,> 100%
State,Mississippi,All,2022-23,47,10.3,12.5,15,57,22,87,698,> 100%
State,Mississippi,All,2022-23,48,9.6,12.1,14,52,20,83,688,> 100%
State,Mississippi,All,2022-23,49,9.6,13.3,12,55,39,93,700,> 100%
State,Mississippi,All,2022-23,50,10.8,13,10,55,22,78,601,98.6%
State,Mississippi,All,2022-23,51,9.8,11.6,4,52,20,66,571,93.7%
State,Mississippi,All,2022-23,52,9.9,12.9,4,49,24,69,536,87.9%
State,Mississippi,All,2022-23,1,9.8,13.1,3,30,14,44,336,55.1%
State,Missouri,All,2022-23,40,6.4,7.6,0,79,35,94,"1,230",> 100%
State,Missouri,All,2022-23,41,4.6,6.8,0,56,36,83,"1,217",> 100%
State,Missouri,All,2022-23,42,5.8,8.8,3,73,57,115,"1,300",> 100%
State,Missouri,All,2022-23,43,5.3,7.5,0,64,34,90,"1,199",> 100%
State,Missouri,All,2022-23,44,6.3,8.5,0,79,49,107,"1,253",> 100%
State,Missouri,All,2022-23,45,4.6,6.3,0,57,33,78,"1,237",> 100%
State,Missouri,All,2022-23,46,5.3,8.2,6,59,46,101,"1,227",> 100%
State,Missouri,All,2022-23,47,6.5,8.3,9,75,40,108,"1,297",> 100%
State,Missouri,All,2022-23,48,7.8,10,21,78,41,127,"1,265",> 100%
State,Missouri,All,2022-23,49,9.2,12.1,25,96,59,160,"1,317",> 100%
State,Missouri,All,2022-23,50,10.5,13.9,41,82,66,164,"1,176",> 100%
State,Missouri,All,2022-23,51,8.3,10.7,24,67,41,117,"1,097",94.9%
State,Missouri,All,2022-23,52,10.3,14.2,23,81,59,143,"1,010",87.4%
State,Missouri,All,2022-23,1,8,12,6,34,27,60,500,43.3%
State,Montana,All,2022-23,40,4.5,7.5,0,9,9,15,201,> 100%
State,Montana,All,2022-23,41,2.4,6.8,0,5,11,14,206,> 100%
State,Montana,All,2022-23,42,5,7,0,12,8,17,242,> 100%
State,Montana,All,2022-23,43,6.2,8.1,0,13,7,17,210,> 100%
State,Montana,All,2022-23,44,3.9,6.1,0,9,7,14,230,> 100%
State,Montana,All,2022-23,45,5.2,9,0,12,12,21,233,> 100%
State,Montana,All,2022-23,46,6.2,9.5,1,12,10,20,211,> 100%
State,Montana,All,2022-23,47,6.1,7.8,2,12,9,18,231,> 100%
State,Montana,All,2022-23,48,6.2,8,2,12,7,18,225,> 100%
State,Montana,All,2022-23,49,8.7,11.8,6,11,7,23,195,> 100%
State,Montana,All,2022-23,50,6.4,8.1,5,6,4,14,173,90.5%
State,Montana,All,2022-23,51,6.7,7.8,4,8,6,14,179,93.6%
State,Montana,All,2022-23,52,14.6,16.2,3,16,3,21,130,68%
State,Montana,All,2022-23,1,,,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nebraska,All,2022-23,40,3.2,5.5,0,11,9,19,344,> 100%
State,Nebraska,All,2022-23,41,6.7,9,1,22,11,31,344,> 100%
State,Nebraska,All,2022-23,42,5,6.6,0,19,7,25,381,> 100%
State,Nebraska,All,2022-23,43,4.5,6.8,0,16,9,24,352,> 100%
State,Nebraska,All,2022-23,44,5.8,9.9,1,19,21,34,344,> 100%
State,Nebraska,All,2022-23,45,5.2,8.1,0,18,17,28,347,> 100%
State,Nebraska,All,2022-23,46,6.2,10.5,1,21,22,37,354,> 100%
State,Nebraska,All,2022-23,47,7.4,11,2,23,17,37,337,> 100%
State,Nebraska,All,2022-23,48,7.8,11.3,3,26,22,42,373,> 100%
State,Nebraska,All,2022-23,49,8.5,12.4,4,26,22,44,355,> 100%
State,Nebraska,All,2022-23,50,8.2,11.2,7,17,17,33,294,92.7%
State,Nebraska,All,2022-23,51,10.3,14.7,6,22,15,40,272,85.8%
State,Nebraska,All,2022-23,52,10,14.5,4,18,13,32,220,69.4%
State,Nebraska,All,2022-23,1,,,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nevada,All,2022-23,40,7.1,7.7,0,36,13,39,509,> 100%
State,Nevada,All,2022-23,41,8,8.7,0,42,11,46,527,> 100%
State,Nevada,All,2022-23,42,6.4,6.8,0,35,9,37,547,> 100%
State,Nevada,All,2022-23,43,7.9,9.1,1,42,18,49,541,> 100%
State,Nevada,All,2022-23,44,9.4,11.4,3,50,22,64,561,> 100%
State,Nevada,All,2022-23,45,8.3,10.4,0,47,21,59,566,> 100%
State,Nevada,All,2022-23,46,9.1,10.8,0,48,27,57,528,> 100%
State,Nevada,All,2022-23,47,10.4,12.5,0,57,28,69,550,> 100%
State,Nevada,All,2022-23,48,12.9,14.3,11,63,27,82,574,> 100%
State,Nevada,All,2022-23,49,14.4,16.8,7,76,39,97,577,> 100%
State,Nevada,All,2022-23,50,10.8,12.8,12,47,30,70,548,> 100%
State,Nevada,All,2022-23,51,12.2,14,7,52,25,68,484,> 100%
State,Nevada,All,2022-23,52,8,10.2,8,21,11,37,361,79.4%
State,Nevada,All,2022-23,1,9.4,11.5,2,16,8,22,192,42.2%
State,New Hampshire,All,2022-23,40,3.8,5.9,0,11,8,17,288,> 100%
State,New Hampshire,All,2022-23,41,5.7,9.4,0,15,13,25,265,> 100%
State,New Hampshire,All,2022-23,42,4,10,0,10,20,25,250,> 100%
State,New Hampshire,All,2022-23,43,6,10.6,0,18,22,32,302,> 100%
State,New Hampshire,All,2022-23,44,7.3,12.5,0,20,19,34,273,> 100%
State,New Hampshire,All,2022-23,45,3.2,7.8,0,10,14,24,308,> 100%
State,New Hampshire,All,2022-23,46,7.9,11.8,0,20,18,30,254,> 100%
State,New Hampshire,All,2022-23,47,5.5,8.4,0,15,10,23,275,> 100%
State,New Hampshire,All,2022-23,48,6.3,8.4,0,18,9,24,287,> 100%
State,New Hampshire,All,2022-23,49,5.4,7.8,1,15,9,23,294,> 100%
State,New Hampshire,All,2022-23,50,4.5,6.9,2,11,8,20,289,> 100%
State,New Hampshire,All,2022-23,51,6.5,8.6,2,17,6,25,291,> 100%
State,New Hampshire,All,2022-23,52,7.3,10.8,4,13,13,25,232,99.4%
State,New Hampshire,All,2022-23,1,8.9,12.9,7,15,16,32,248,> 100%
State,New Jersey,All,2022-23,40,5.6,8,1,84,53,121,"1,522",> 100%
State,New Jersey,All,2022-23,41,5.4,8.8,1,81,72,133,"1,515",> 100%
State,New Jersey,All,2022-23,42,6.5,8.9,1,95,59,131,"1,475",> 100%
State,New Jersey,All,2022-23,43,7,9.2,2,98,59,132,"1,433",> 100%
State,New Jersey,All,2022-23,44,7.2,9.6,0,107,67,143,"1,489",> 100%
State,New Jersey,All,2022-23,45,7.6,10.9,1,109,76,159,"1,455",> 100%
State,New Jersey,All,2022-23,46,6,9.2,4,87,63,140,"1,522",> 100%
State,New Jersey,All,2022-23,47,6.9,9.8,9,100,75,154,"1,576",> 100%
State,New Jersey,All,2022-23,48,6.8,9,17,93,53,146,"1,625",> 100%
State,New Jersey,All,2022-23,49,7.6,11,21,102,83,177,"1,611",> 100%
State,New Jersey,All,2022-23,50,7.4,10.7,10,108,83,172,"1,602",> 100%
State,New Jersey,All,2022-23,51,6.7,9.7,8,86,69,136,"1,407",> 100%
State,New Jersey,All,2022-23,52,7.9,11.8,7,108,90,172,"1,463",> 100%
State,New Jersey,All,2022-23,1,6.4,9.9,8,52,48,92,931,66.4%
State,New Mexico,All,2022-23,40,4.3,5.9,0,16,7,22,376,> 100%
State,New Mexico,All,2022-23,41,6.5,8.1,0,25,11,31,382,> 100%
State,New Mexico,All,2022-23,42,9.4,12.1,1,37,15,49,405,> 100%
State,New Mexico,All,2022-23,43,3.6,6.7,0,14,17,26,388,> 100%
State,New Mexico,All,2022-23,44,7.3,8.8,0,29,17,35,396,> 100%
State,New Mexico,All,2022-23,45,7.2,9.2,0,29,17,37,404,> 100%
State,New Mexico,All,2022-23,46,6.3,9.4,0,26,19,39,415,> 100%
State,New Mexico,All,2022-23,47,7.6,13.8,2,29,35,56,406,> 100%
State,New Mexico,All,2022-23,48,11.4,15,1,47,29,63,421,> 100%
State,New Mexico,All,2022-23,49,10.6,13.9,11,32,24,56,404,> 100%
State,New Mexico,All,2022-23,50,8.9,13.8,3,30,29,51,369,> 100%
State,New Mexico,All,2022-23,51,8.5,10.7,4,27,15,39,364,> 100%
State,New Mexico,All,2022-23,52,9.6,15,6,17,17,36,240,68.9%
State,New Mexico,All,2022-23,1,11.9,12.7,1,14,5,16,126,36.2%
State,New York,All,2022-23,40,7.7,11.8,0,162,119,248,"2,110",> 100%
State,New York,All,2022-23,41,8.1,12.1,0,172,128,258,"2,134",> 100%
State,New York,All,2022-23,42,8.2,13.3,0,175,144,283,"2,124",> 100%
State,New York,All,2022-23,43,8.9,12.5,2,185,109,264,"2,108",> 100%
State,New York,All,2022-23,44,8.3,13.1,0,178,135,279,"2,133",> 100%
State,New York,All,2022-23,45,8.2,11.7,3,174,121,252,"2,160",> 100%
State,New York,All,2022-23,46,7.3,11.2,3,157,109,244,"2,182",> 100%
State,New York,All,2022-23,47,9.4,12.7,12,206,125,295,"2,327",> 100%
State,New York,All,2022-23,48,9.2,13,30,184,115,302,"2,323",> 100%
State,New York,All,2022-23,49,10,13.2,25,206,119,305,"2,319",> 100%
State,New York,All,2022-23,50,10.6,14.5,37,203,132,329,"2,270",> 100%
State,New York,All,2022-23,51,11.6,15.8,67,187,141,347,"2,196",> 100%
State,New York,All,2022-23,52,11.5,16.1,49,195,131,341,"2,119",> 100%
State,New York,All,2022-23,1,11.4,15.9,47,178,131,313,"1,974",> 100%
State,North Carolina,All,2022-23,40,7.3,9.7,0,146,79,195,"2,004",> 100%
State,North Carolina,All,2022-23,41,6.5,9.4,2,134,89,196,"2,093",> 100%
State,North Carolina,All,2022-23,42,7,9.7,5,142,88,204,"2,093",> 100%
State,North Carolina,All,2022-23,43,6.9,9.2,7,136,75,190,"2,073",> 100%
State,North Carolina,All,2022-23,44,8.6,11.1,21,164,88,239,"2,156",> 100%
State,North Carolina,All,2022-23,45,7.4,9.2,20,138,66,197,"2,130",> 100%
State,North Carolina,All,2022-23,46,7.4,9.7,19,134,73,199,"2,055",> 100%
State,North Carolina,All,2022-23,47,8.3,10.4,21,153,70,218,"2,105",> 100%
State,North Carolina,All,2022-23,48,8.7,10.8,27,154,71,224,"2,083",> 100%
State,North Carolina,All,2022-23,49,8.6,10.2,37,150,59,223,"2,181",> 100%
State,North Carolina,All,2022-23,50,8.6,11.1,21,137,68,205,"1,845",> 100%
State,North Carolina,All,2022-23,51,8.2,10.9,26,122,76,197,"1,813",> 100%
State,North Carolina,All,2022-23,52,10.7,13.3,31,152,84,227,"1,710",98.5%
State,North Carolina,All,2022-23,1,12.2,16.9,11,96,72,148,877,50.5%
State,North Dakota,All,2022-23,40,7.3,9.7,0,9,4,12,124,> 100%
State,North Dakota,All,2022-23,41,7.5,9,0,10,4,12,134,> 100%
State,North Dakota,All,2022-23,42,6.5,7.7,0,10,4,12,155,> 100%
State,North Dakota,All,2022-23,43,3.9,4.7,0,5,2,6,129,> 100%
State,North Dakota,All,2022-23,44,3.5,5.3,0,4,3,6,113,94.1%
State,North Dakota,All,2022-23,45,7.4,8.1,0,10,6,11,136,> 100%
State,North Dakota,All,2022-23,46,6.3,7.8,0,8,2,10,128,> 100%
State,North Dakota,All,2022-23,47,7.6,9.8,0,10,7,13,132,> 100%
State,North Dakota,All,2022-23,48,5,6.4,1,6,3,9,141,> 100%
State,North Dakota,All,2022-23,49,10.6,12.2,3,10,6,15,123,> 100%
State,North Dakota,All,2022-23,50,10.1,14.3,2,10,7,17,119,99%
State,North Dakota,All,2022-23,51,12.5,13.3,3,12,4,16,120,99.9%
State,North Dakota,All,2022-23,52,7.4,10.2,2,6,5,11,108,89.9%
State,North Dakota,All,2022-23,1,13.8,13.8,1,3,0,4,29,24.1%
State,Ohio,All,2022-23,40,6.4,9.2,1,163,111,235,"2,556",> 100%
State,Ohio,All,2022-23,41,4.9,8.1,1,120,98,199,"2,471",> 100%
State,Ohio,All,2022-23,42,5.1,7.9,1,127,101,197,"2,499",> 100%
State,Ohio,All,2022-23,43,5.7,8.8,2,141,116,221,"2,498",> 100%
State,Ohio,All,2022-23,44,5.4,8.1,6,135,99,210,"2,590",> 100%
State,Ohio,All,2022-23,45,6.6,9.7,6,161,112,245,"2,516",> 100%
State,Ohio,All,2022-23,46,5.6,9.5,8,140,142,249,"2,629",> 100%
State,Ohio,All,2022-23,47,5.6,9.4,7,142,145,251,"2,676",> 100%
State,Ohio,All,2022-23,48,7.5,9.8,42,158,104,264,"2,681",> 100%
State,Ohio,All,2022-23,49,7.6,11.2,45,154,124,292,"2,603",> 100%
State,Ohio,All,2022-23,50,8.3,12.4,45,153,139,295,"2,372",> 100%
State,Ohio,All,2022-23,51,7.9,11.8,33,109,108,211,"1,790",77.8%
State,Ohio,All,2022-23,52,6.6,10.6,24,62,71,138,"1,308",56.9%
State,Ohio,All,2022-23,1,8.8,12.9,8,43,39,75,580,25.2%
State,Oklahoma,All,2022-23,40,8.8,11.4,1,72,42,95,831,> 100%
State,Oklahoma,All,2022-23,41,8.6,10.8,0,71,36,89,822,> 100%
State,Oklahoma,All,2022-23,42,6.1,8.5,0,51,34,71,835,> 100%
State,Oklahoma,All,2022-23,43,6.8,9.8,2,53,34,79,807,> 100%
State,Oklahoma,All,2022-23,44,8.2,9.6,2,68,31,82,850,> 100%
State,Oklahoma,All,2022-23,45,7.3,8.9,0,61,18,74,833,> 100%
State,Oklahoma,All,2022-23,46,6.2,8.5,0,52,27,71,833,> 100%
State,Oklahoma,All,2022-23,47,8.4,10.3,6,67,28,89,864,> 100%
State,Oklahoma,All,2022-23,48,9.9,12.3,19,72,31,113,915,> 100%
State,Oklahoma,All,2022-23,49,10.1,12.2,23,59,32,99,811,> 100%
State,Oklahoma,All,2022-23,50,10.5,13.1,19,56,32,93,711,93.8%
State,Oklahoma,All,2022-23,51,10.7,15.8,15,58,42,108,684,90.2%
State,Oklahoma,All,2022-23,52,10.1,14.1,11,42,28,74,523,69%
State,Oklahoma,All,2022-23,1,8.4,12.2,2,18,12,29,238,31.4%
State,Oregon,All,2022-23,40,4.4,6.7,0,36,31,55,827,> 100%
State,Oregon,All,2022-23,41,3.6,5.5,0,28,21,43,787,> 100%
State,Oregon,All,2022-23,42,5.5,8.5,0,45,42,70,823,> 100%
State,Oregon,All,2022-23,43,5,7.2,1,38,24,56,778,> 100%
State,Oregon,All,2022-23,44,4.8,5.9,1,39,15,49,833,> 100%
State,Oregon,All,2022-23,45,4.6,6.7,1,36,24,54,803,> 100%
State,Oregon,All,2022-23,46,4,6,2,29,20,46,767,> 100%
State,Oregon,All,2022-23,47,6.8,9.7,9,51,36,85,878,> 100%
State,Oregon,All,2022-23,48,7.6,9.1,17,47,25,77,846,> 100%
State,Oregon,All,2022-23,49,9.4,12.9,32,50,40,112,868,> 100%
State,Oregon,All,2022-23,50,9.6,12.5,21,57,38,101,810,> 100%
State,Oregon,All,2022-23,51,8.1,10.7,17,32,22,65,607,88.2%
State,Oregon,All,2022-23,52,10.7,13.4,17,38,20,69,515,74.9%
State,Oregon,All,2022-23,1,7,8.9,7,12,7,24,271,39.4%
State,Pennsylvania,All,2022-23,40,5.2,8.7,0,141,133,238,"2,726",> 100%
State,Pennsylvania,All,2022-23,41,5.4,8.7,2,146,129,239,"2,752",> 100%
State,Pennsylvania,All,2022-23,42,5.9,9.3,3,158,131,252,"2,720",> 100%
State,Pennsylvania,All,2022-23,43,6.4,10.3,2,174,159,283,"2,760",> 100%
State,Pennsylvania,All,2022-23,44,6,9.5,5,162,141,267,"2,802",> 100%
State,Pennsylvania,All,2022-23,45,6.4,10,5,167,132,267,"2,676",> 100%
State,Pennsylvania,All,2022-23,46,6.5,10,5,168,141,266,"2,655",> 100%
State,Pennsylvania,All,2022-23,47,5.7,8.9,11,150,132,249,"2,805",> 100%
State,Pennsylvania,All,2022-23,48,6.7,9.9,29,168,129,291,"2,934",> 100%
State,Pennsylvania,All,2022-23,49,7.5,10.4,35,180,113,297,"2,862",> 100%
State,Pennsylvania,All,2022-23,50,8.4,11.2,50,184,123,314,"2,802",> 100%
State,Pennsylvania,All,2022-23,51,6.6,9.7,40,129,110,247,"2,545",99.7%
State,Pennsylvania,All,2022-23,52,8.4,11.9,45,174,131,309,"2,593",> 100%
State,Pennsylvania,All,2022-23,1,9.6,13.9,35,145,129,260,"1,872",73.3%
State,Rhode Island,All,2022-23,40,3.9,5.4,0,8,5,11,204,> 100%
State,Rhode Island,All,2022-23,41,4.5,6.7,0,10,9,15,223,> 100%
State,Rhode Island,All,2022-23,42,4,6.5,0,8,7,13,201,> 100%
State,Rhode Island,All,2022-23,43,3.9,8.3,0,8,12,17,205,> 100%
State,Rhode Island,All,2022-23,44,4.5,6.6,0,9,7,13,198,> 100%
State,Rhode Island,All,2022-23,45,4.9,9.2,0,10,12,19,206,> 100%
State,Rhode Island,All,2022-23,46,5,6.4,0,10,3,13,202,> 100%
State,Rhode Island,All,2022-23,47,2.1,6.3,0,5,10,15,240,> 100%
State,Rhode Island,All,2022-23,48,7.7,9.9,2,12,8,18,182,95.2%
State,Rhode Island,All,2022-23,49,5.8,9,0,13,13,20,223,> 100%
State,Rhode Island,All,2022-23,50,9.5,14.5,4,13,12,26,179,93.6%
State,Rhode Island,All,2022-23,51,6.4,8.7,4,7,5,15,173,90.5%
State,Rhode Island,All,2022-23,52,7.8,12.3,3,11,9,22,179,93.6%
State,Rhode Island,All,2022-23,1,8.7,12,3,10,10,18,150,78.5%
State,South Carolina,All,2022-23,40,4.3,6.9,3,46,36,79,"1,139",> 100%
State,South Carolina,All,2022-23,41,6.4,9,3,65,39,96,"1,068",> 100%
State,South Carolina,All,2022-23,42,5.2,6.5,1,60,27,76,"1,164",> 100%
State,South Carolina,All,2022-23,43,6.7,8.6,7,75,44,105,"1,222",> 100%
State,South Carolina,All,2022-23,44,6.2,8.2,7,63,34,93,"1,132",> 100%
State,South Carolina,All,2022-23,45,5.2,7,7,54,23,82,"1,171",> 100%
State,South Carolina,All,2022-23,46,6.2,7.6,8,60,23,83,"1,099",> 100%
State,South Carolina,All,2022-23,47,7.3,9.2,9,78,36,109,"1,186",> 100%
State,South Carolina,All,2022-23,48,7,8.2,12,72,27,98,"1,202",> 100%
State,South Carolina,All,2022-23,49,8.6,10.5,16,84,40,122,"1,162",> 100%
State,South Carolina,All,2022-23,50,6.5,9.1,11,59,45,97,"1,071",> 100%
State,South Carolina,All,2022-23,51,6.2,9.4,6,55,43,92,983,> 100%
State,South Carolina,All,2022-23,52,7.8,11.3,2,83,66,123,"1,087",> 100%
State,South Carolina,All,2022-23,1,9,14.5,7,47,56,87,599,65%
State,South Dakota,All,2022-23,40,7.4,11.5,0,11,7,17,148,98.7%
State,South Dakota,All,2022-23,41,3.4,5.7,0,6,4,10,176,> 100%
State,South Dakota,All,2022-23,42,3.9,11.2,0,7,14,20,178,> 100%
State,South Dakota,All,2022-23,43,6.4,9.4,0,11,7,16,171,> 100%
State,South Dakota,All,2022-23,44,4.6,9.7,0,8,12,17,175,> 100%
State,South Dakota,All,2022-23,45,8.3,11.5,1,12,6,18,156,> 100%
State,South Dakota,All,2022-23,46,12.3,14,1,20,8,24,171,> 100%
State,South Dakota,All,2022-23,47,6.8,7.9,0,12,5,14,177,> 100%
State,South Dakota,All,2022-23,48,11.3,14.6,3,14,8,22,151,> 100%
State,South Dakota,All,2022-23,49,10.4,13.4,2,12,6,18,134,89.4%
State,South Dakota,All,2022-23,50,11.8,14.5,5,13,7,22,152,> 100%
State,South Dakota,All,2022-23,51,9.9,13,4,9,5,17,131,87.4%
State,South Dakota,All,2022-23,52,8.5,9.4,3,6,3,10,106,70.7%
State,South Dakota,All,2022-23,1,,,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Tennessee,All,2022-23,40,6.8,10.1,2,102,78,155,"1,536",> 100%
State,Tennessee,All,2022-23,41,7,9.7,3,104,58,148,"1,519",> 100%
State,Tennessee,All,2022-23,42,7.2,9.2,2,109,54,141,"1,537",> 100%
State,Tennessee,All,2022-23,43,6.6,9.2,6,91,55,135,"1,464",> 100%
State,Tennessee,All,2022-23,44,7.8,10,4,118,58,157,"1,573",> 100%
State,Tennessee,All,2022-23,45,7.7,10.5,13,103,58,157,"1,500",> 100%
State,Tennessee,All,2022-23,46,6.7,10.4,9,96,80,163,"1,571",> 100%
State,Tennessee,All,2022-23,47,7.7,9.8,21,103,56,159,"1,616",> 100%
State,Tennessee,All,2022-23,48,8.8,11.5,23,124,67,192,"1,674",> 100%
State,Tennessee,All,2022-23,49,8.5,10.8,30,107,55,174,"1,613",> 100%
State,Tennessee,All,2022-23,50,8.8,11.3,30,99,59,165,"1,465",> 100%
State,Tennessee,All,2022-23,51,6.9,9,10,80,46,117,"1,298",99.8%
State,Tennessee,All,2022-23,52,7.9,10.5,6,90,54,128,"1,219",93.7%
State,Tennessee,All,2022-23,1,10.5,14.5,9,75,52,116,800,61.5%
State,Texas,All,2022-23,40,5.9,7.8,5,244,127,328,"4,223",> 100%
State,Texas,All,2022-23,41,5.9,7.3,9,244,112,313,"4,302",> 100%
State,Texas,All,2022-23,42,6.2,7.6,7,262,98,329,"4,330",> 100%
State,Texas,All,2022-23,43,5.7,6.8,12,227,70,285,"4,167",> 100%
State,Texas,All,2022-23,44,6,7.1,16,232,72,295,"4,160",> 100%
State,Texas,All,2022-23,45,6.3,7.3,22,247,82,314,"4,282",> 100%
State,Texas,All,2022-23,46,6.6,7.6,21,260,71,322,"4,244",> 100%
State,Texas,All,2022-23,47,7.1,8.6,39,279,107,386,"4,483",> 100%
State,Texas,All,2022-23,48,8.6,10,62,333,131,461,"4,609",> 100%
State,Texas,All,2022-23,49,8.7,10.1,44,331,137,435,"4,301",> 100%
State,Texas,All,2022-23,50,8.3,10.2,47,264,138,379,"3,733",> 100%
State,Texas,All,2022-23,51,8,10.3,18,251,141,345,"3,350",90.8%
State,Texas,All,2022-23,52,8,10.5,12,209,125,291,"2,773",75.2%
State,Texas,All,2022-23,1,7.8,10.7,8,67,47,103,965,26.2%
State,Utah,All,2022-23,40,3.2,4.3,0,11,6,15,348,> 100%
State,Utah,All,2022-23,41,4.2,6.7,1,16,15,27,402,> 100%
State,Utah,All,2022-23,42,4.3,5.8,1,17,11,24,415,> 100%
State,Utah,All,2022-23,43,3.8,4.6,0,15,7,18,394,> 100%
State,Utah,All,2022-23,44,4.2,5.8,0,16,10,22,378,> 100%
State,Utah,All,2022-23,45,2.8,4.9,1,10,11,19,387,> 100%
State,Utah,All,2022-23,46,5.9,8.4,3,21,16,34,407,> 100%
State,Utah,All,2022-23,47,4.9,7.4,1,19,16,30,405,> 100%
State,Utah,All,2022-23,48,6.8,8.5,4,27,14,39,458,> 100%
State,Utah,All,2022-23,49,7.3,9.9,5,28,21,45,455,> 100%
State,Utah,All,2022-23,50,6.5,8.3,3,25,16,36,432,> 100%
State,Utah,All,2022-23,51,9.4,10.2,8,26,7,37,361,> 100%
State,Utah,All,2022-23,52,7.6,10.4,4,21,15,34,327,96.5%
State,Utah,All,2022-23,1,7.9,10.5,1,5,2,8,76,22.4%
State,Vermont,All,2022-23,40,5,7.5,0,6,5,9,120,> 100%
State,Vermont,All,2022-23,41,5.2,6.7,0,7,4,9,134,> 100%
State,Vermont,All,2022-23,42,5,10,0,6,6,12,120,> 100%
State,Vermont,All,2022-23,43,8.6,15.8,0,12,14,22,139,> 100%
State,Vermont,All,2022-23,44,7,12.1,0,11,10,19,157,> 100%
State,Vermont,All,2022-23,45,7.9,12.7,0,10,9,16,126,> 100%
State,Vermont,All,2022-23,46,1.5,6.6,0,2,9,9,137,> 100%
State,Vermont,All,2022-23,47,5.1,8,0,7,5,11,138,> 100%
State,Vermont,All,2022-23,48,9.6,13.7,0,14,8,20,146,> 100%
State,Vermont,All,2022-23,49,10.1,11.8,2,10,4,14,119,> 100%
State,Vermont,All,2022-23,50,9.6,15.7,3,8,8,18,115,> 100%
State,Vermont,All,2022-23,51,12.4,15.7,7,8,5,19,121,> 100%
State,Vermont,All,2022-23,52,8.7,10.9,3,5,2,10,92,82.7%
State,Vermont,All,2022-23,1,13.3,16.7,3,5,4,10,60,53.9%
State,Virginia,All,2022-23,40,4.1,6.8,0,63,60,104,"1,525",> 100%
State,Virginia,All,2022-23,41,5.4,8,1,82,58,123,"1,535",> 100%
State,Virginia,All,2022-23,42,4.6,6.9,3,64,44,101,"1,463",> 100%
State,Virginia,All,2022-23,43,5.5,7.5,3,81,49,115,"1,524",> 100%
State,Virginia,All,2022-23,44,4.5,6.9,4,65,52,106,"1,526",> 100%
State,Virginia,All,2022-23,45,3.9,6.9,9,51,54,105,"1,521",> 100%
State,Virginia,All,2022-23,46,5.9,7.9,12,77,44,120,"1,512",> 100%
State,Virginia,All,2022-23,47,6.5,8.2,17,90,43,134,"1,643",> 100%
State,Virginia,All,2022-23,48,5.6,7.3,17,70,39,113,"1,545",> 100%
State,Virginia,All,2022-23,49,7.4,10.2,30,86,59,159,"1,561",> 100%
State,Virginia,All,2022-23,50,6.8,9.5,15,86,64,141,"1,481",> 100%
State,Virginia,All,2022-23,51,6.8,9.3,8,78,57,119,"1,274",99.8%
State,Virginia,All,2022-23,52,7.8,10.9,16,79,57,133,"1,224",95.9%
State,Virginia,All,2022-23,1,7.5,11.5,3,63,61,102,885,69.3%
State,Washington,All,2022-23,40,5.4,7.3,0,66,39,90,"1,226",> 100%
State,Washington,All,2022-23,41,6.1,7.8,2,72,35,95,"1,223",> 100%
State,Washington,All,2022-23,42,5.2,7.4,0,60,40,85,"1,154",> 100%
State,Washington,All,2022-23,43,6.1,8,0,73,34,96,"1,201",> 100%
State,Washington,All,2022-23,44,5.6,6.9,1,69,33,87,"1,252",> 100%
State,Washington,All,2022-23,45,6.4,8,2,82,36,105,"1,311",> 100%
State,Washington,All,2022-23,46,7.3,9.2,4,88,38,116,"1,265",> 100%
State,Washington,All,2022-23,47,6.8,8.6,8,84,40,117,"1,357",> 100%
State,Washington,All,2022-23,48,8,10.7,28,88,62,156,"1,452",> 100%
State,Washington,All,2022-23,49,9.7,12.3,44,92,63,172,"1,404",> 100%
State,Washington,All,2022-23,50,9.9,12.7,49,80,59,165,"1,304",> 100%
State,Washington,All,2022-23,51,10,12.2,29,83,50,137,"1,122",> 100%
State,Washington,All,2022-23,52,11.1,13.1,25,86,48,132,"1,004",94.9%
State,Washington,All,2022-23,1,8.7,11.5,14,30,19,58,503,47.5%
State,West Virginia,All,2022-23,40,8,10.8,0,40,26,54,502,> 100%
State,West Virginia,All,2022-23,41,8.9,11.3,0,41,17,52,462,> 100%
State,West Virginia,All,2022-23,42,10.8,14.2,1,49,32,66,465,> 100%
State,West Virginia,All,2022-23,43,6.6,10.6,0,33,27,53,501,> 100%
State,West Virginia,All,2022-23,44,8.9,12.1,4,43,22,64,529,> 100%
State,West Virginia,All,2022-23,45,8.6,11.6,3,44,23,63,545,> 100%
State,West Virginia,All,2022-23,46,10.6,13.3,4,49,17,67,502,> 100%
State,West Virginia,All,2022-23,47,13.4,16.5,10,64,26,91,553,> 100%
State,West Virginia,All,2022-23,48,11.6,13.9,12,48,16,72,518,> 100%
